price,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,maximum_nights_avg_ntm,availability_60,availability_365,number_of_reviews,number_of_reviews_l30d,review_scores_rating,review_scores_checkin,review_scores_location,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_host_verif,num_amenities,is_private_bath,room_type2,host_years,last_review_date,region,num_proximity,local_host
338,25870725,16503811,100,100,1,10,1,34.06813,-118.38426,2,2,3,30,1124,1124,0,250,6,0,100,10,10,1,0,0,0.24,5,31,0,4,6.463013699,1.304109589,Westside,1248,0
250,25870861,19998269,0,100,0,1,1,34.0035,-118.47139,2,3,4,30,60,60,0,70,1,0,100,10,10,1,0,0,0.04,4,18,0,4,6.276712329,2.268493151,Westside,1995,0
725,25871247,4656446,100,97,1,176,1,34.10873,-118.35608,3.5,3,3,31,31,1125,4,309,36,0,99,10,10,0,0,0,1.27,8,38,0,4,7.868852459,0.523287671,Central L.A.,1897,0
159,25871931,172706125,68,87,0,5,1,34.10703,-118.34279,1,0,1,1,29,29,22,232,74,1,92,10,10,0,5,0,2.68,3,32,0,3,2.784153005,0.197260274,Central L.A.,2020,0
65,25872140,25326961,100,99,1,37,1,33.98883,-118.47575,1,0,1,31,1125,1125,18,323,10,0,98,10,9,1,0,0,0.38,5,20,0,4,5.904371585,0.44109589,Westside,1722,1
120,25872433,172706125,68,87,0,5,1,34.10646,-118.34343,1,1,1,1,29,29,31,31,19,2,75,9,9,0,5,0,0.68,3,32,0,4,2.784153005,0.134246575,Central L.A.,2033,0
70,25872862,194400823,100,100,1,1,0,34.04282,-118.42204,1,1,1,30,1100,1125,52,357,5,0,100,10,10,0,1,0,0.18,2,33,1,2,2.460273973,1.117808219,Westside,853,1
398,25874697,7502215,0,100,0,1,1,34.08611,-118.27475,2,2,2,30,1125,1125,0,0,5,0,100,10,10,1,0,0,0.31,6,40,0,4,7.35890411,0.765027322,Central L.A.,1405,1
197,25874915,4955218,100,92,0,9,1,34.09151,-118.32749,2,2,4,1,1125,1125,49,297,51,1,96,10,9,1,0,0,1.78,6,31,0,4,7.803278689,0.139726027,Central L.A.,2232,1
30,25889579,14421703,100,0,0,1,1,34.03183,-118.33236,1,1,1,30,1125,1125,26,56,2,0,70,10,8,0,1,0,0.1,4,14,0,2,6.6,1.657534247,South L.A.,650,1
420,25892090,194551073,0,64,1,2,1,34.08358,-118.68602,2,3,4,2,364,1125,0,0,7,0,100,10,10,0,0,0,0.25,4,35,0,4,2.457534247,2.268493151,Santa Monica Mountains,23,0
300,25892804,194541401,100,95,0,1,0,34.11207,-118.32448,3,3,3,4,1125,1125,6,37,13,2,92,10,10,0,0,0,0.48,2,41,0,4,2.457534247,0.120547945,Central L.A.,1767,0
71,25894876,27737638,0,99,1,7,1,34.05605,-118.19938,2,1,1,90,90,90,60,90,18,0,92,10,9,0,2,4,0.74,9,26,0,2,5.773224044,0.964480874,Eastside,204,1
51,25894882,27737638,0,99,1,7,1,34.05648,-118.2002,2,1,1,90,90,90,60,90,54,0,94,10,10,0,2,4,2.21,9,26,0,2,5.773224044,0.693150685,Eastside,205,1
136,25909317,180330936,33,94,0,5,1,34.10367,-118.32343,1,0,4,30,30,30,0,0,40,0,87,9,10,1,0,0,1.42,7,19,0,4,2.668493151,1.126027397,Central L.A.,2012,1
110,25912450,23206791,0,0,0,1,1,33.99992,-118.46229,1,1,2,30,1125,1125,0,0,4,0,85,10,8,1,0,0,0.14,10,16,0,4,6.060273973,2.334246575,Westside,1955,0
100,25916331,106298424,0,0,0,2,1,33.99213,-118.47765,1,0,1,30,1125,1125,0,0,23,0,99,10,10,1,2,0,0.81,7,36,1,2,3.967213115,2.109589041,Westside,1796,0
165,25935699,47060641,83,100,0,1,1,34.02483,-118.4985,2,2,2,30,180,1125,0,192,1,0,100,10,10,1,0,0,0.04,8,15,0,4,5.093150685,2.049315068,Westside,780,0
60,25937884,12630342,100,93,0,50,1,34.04508,-118.42774,1,1,1,30,60,60,0,295,3,0,93,9,10,0,4,21,0.11,9,14,0,2,6.737704918,1.167123288,Westside,847,1
179,25939471,159461240,72,93,0,2,1,34.03703,-118.50463,2,2,3,10,1125,1125,8,279,4,0,85,10,10,0,0,0,0.14,7,37,0,4,3.008219178,0.866120219,Westside,607,0
83,25940231,148028344,0,67,0,1,1,34.09657,-118.34785,1,1,1,30,1125,1125,0,200,8,0,100,10,10,0,1,0,0.45,9,18,1,2,3.238356164,0.687671233,Central L.A.,2185,0
349,25943369,75431354,97,77,0,11,1,34.07291,-118.38525,2,2,3,30,1125,1125,52,357,16,0,84,8,10,0,0,0,0.75,7,40,0,4,4.476712329,0.734972678,Central L.A.,1249,0
129,25945233,76575012,90,33,0,0,1,34.09962,-118.2837,1,2,3,30,1125,1125,0,282,20,0,87,10,10,0,0,0,0.73,6,30,0,4,4.460273973,1.052054795,Central L.A.,1317,0
320,25945372,137007611,96,97,0,20,1,34.09068,-118.35002,2,2,2,1,1125,1125,60,365,6,2,93,9,10,0,2,0,0.21,3,32,0,4,3.41369863,0.128767123,Central L.A.,2271,0
65,25946478,12812293,0,0,0,1,1,34.08328,-118.37127,1,1,1,1,1125,1125,0,0,13,0,100,9,10,1,1,0,0.45,8,15,1,2,6.723287671,2.232876712,Central L.A.,1837,1
150,25947090,159156881,100,100,0,2,1,33.98857,-118.47156,1,3,3,30,750,750,8,313,72,0,91,9,10,0,1,0,3.4,8,30,0,4,3.01369863,0.767759563,Westside,1737,0
342,25947788,51536183,100,100,1,2,1,33.98808,-118.46634,2,3,3,30,180,1125,28,310,78,0,97,10,10,1,0,0,2.8,5,38,0,4,4.93715847,0.257534247,Westside,1750,1
110,25951839,13585689,100,100,1,1,1,34.04639,-118.36847,1,0,2,30,90,1125,49,168,93,0,98,10,10,1,0,0,3.31,8,31,0,4,6.660273973,0.224657534,Central L.A.,1120,1
380,25953206,37447920,100,80,0,1,1,34.1038,-118.40695,3.5,6,6,30,1125,1125,20,140,29,0,92,10,10,0,0,0,1.01,5,31,0,4,5.391780822,1.232876712,Westside,282,1
250,25968798,153189508,0,0,0,2,1,34.02632,-118.47558,2,2,5,4,1125,1125,0,0,9,0,80,10,10,1,0,0,0.32,8,27,0,4,3.139726027,2.01369863,Westside,1265,0
150,25972663,15149002,100,100,0,2,1,33.98933,-118.46369,1,0,1,30,1125,1125,60,364,39,0,85,9,10,0,0,0,1.35,7,16,0,4,6.553424658,0.271232877,Westside,1789,1
95,25973515,43184875,100,0,0,1,1,34.07892,-118.35868,1,1,1,30,1125,1125,60,179,1,0,100,10,10,0,1,0,0.05,6,10,0,2,5.224657534,1.679452055,Central L.A.,2133,1
379,25974833,64243759,100,44,0,2,1,34.07326,-118.68345,1,2,2,2,4,4,52,171,15,2,100,10,10,0,0,0,0.54,4,23,0,4,4.671232877,0.115068493,Santa Monica Mountains,24,1
189,25975156,159461240,72,93,0,2,1,34.02858,-118.51379,2,2,3,30,1125,1125,58,363,4,0,80,9,10,0,0,0,0.15,7,31,0,4,3.008219178,0.803278689,Westside,575,0
190,25976067,6727592,100,98,1,4,1,34.06435,-118.45074,1,1,1,3,1000,1125,53,172,42,1,99,10,10,0,0,0,1.47,7,40,0,4,7.471232877,0.095890411,Westside,757,1
160,25976935,11774320,0,0,0,1,0,33.99762,-118.43261,1,2,2,2,10,10,0,0,3,0,93,9,9,1,0,0,0.11,6,19,0,4,6.816939891,2.273972603,Westside,1081,1
191,25977860,61814297,0,0,0,1,0,34.00172,-118.46463,1,2,4,30,1125,1125,0,0,23,0,99,10,10,1,0,0,0.83,2,20,0,4,4.717808219,1.830601093,Westside,2029,0
74,25978082,170082386,76,86,0,17,0,34.04408,-118.45713,1,1,1,30,1125,1125,25,330,60,0,95,10,10,0,0,0,2.09,3,28,0,4,2.825136612,0.246575342,Westside,959,1
110,25980025,195035048,0,0,0,1,0,34.07047,-118.45221,1,1,2,30,1125,1125,0,0,1,0,100,10,10,0,1,0,0.04,2,12,1,2,2.452054795,2.243835616,Westside,616,1
108,25980206,195276485,92,97,0,1,1,34.1041,-118.3393,1,1,2,1,28,1125,45,45,14,0,97,10,10,0,0,0,0.5,2,16,0,4,2.449315068,0.284931507,Central L.A.,2098,0
191,25980585,1622954,100,89,1,2,1,33.98685,-118.34998,1,2,3,3,200,200,0,88,9,0,96,10,10,0,0,0,0.32,7,29,0,4,8.846994536,0.210958904,South L.A.,362,1
24,25981701,174642927,92,81,0,42,1,34.08582,-118.30495,5,1,0,30,1125,1125,60,365,1,0,100,10,10,0,0,70,0.04,4,13,0,1,2.754098361,2.030136986,Central L.A.,1661,1
296,25983141,195307323,0,100,1,1,1,33.99481,-118.44504,2,3,4,2,90,1125,0,0,46,0,98,10,10,0,0,0,1.63,7,41,0,4,2.446575342,0.701369863,Westside,1878,1
131,25984190,3661849,67,95,1,1,1,34.07816,-118.269,1,0,2,3,1124,1124,7,30,47,0,100,10,10,0,0,0,1.67,7,31,0,4,8.164383562,0.383561644,Central L.A.,1480,1
199,25984763,46106380,100,100,1,1,1,34.0455,-118.36237,1,2,3,30,180,180,39,343,49,0,99,10,10,0,0,0,1.82,8,38,0,4,5.126027397,0.668493151,Central L.A.,1050,1
221,25999242,195022227,0,92,0,3,1,34.05244,-118.26297,2,2,4,30,1124,1125,0,97,49,0,95,9,10,0,2,0,1.75,6,41,0,4,2.452054795,0.709589041,Central L.A.,1361,1
55,26002089,195413852,0,0,0,1,1,34.03499,-118.31985,1,1,1,30,30,30,0,0,1,0,100,10,8,1,1,0,0.04,7,15,0,2,2.446575342,2.350684932,South L.A.,673,1
189,26002621,159461240,72,93,0,2,1,34.02761,-118.51306,2,2,3,7,1125,1125,28,298,19,1,87,10,9,0,0,0,0.67,7,39,0,4,3.008219178,0.136986301,Westside,588,0
24,26003829,174642927,92,81,0,42,1,34.08588,-118.30501,5,1,0,30,1125,1125,60,365,1,0,100,10,10,0,0,70,0.04,4,13,0,1,2.754098361,1.980874317,Central L.A.,1661,1
23,26004064,174642927,92,81,0,42,1,34.08611,-118.30331,5,1,0,30,1125,1125,60,365,1,0,100,10,6,0,0,70,0.06,4,14,0,1,2.754098361,1.44109589,Central L.A.,1659,1
24,26004530,174642927,92,81,0,42,1,34.08417,-118.30345,5,1,0,30,1125,1125,60,365,1,0,100,10,10,0,0,70,0.07,4,13,0,1,2.754098361,1.304109589,Central L.A.,1654,1
24,26005030,174642927,92,81,0,42,1,34.08586,-118.30371,5,1,0,30,1125,1125,60,365,1,0,100,10,10,0,0,70,0.04,4,13,0,1,2.754098361,2.361643836,Central L.A.,1662,1
90,26005099,44616971,100,96,1,16,0,34.019,-118.40355,1,1,1,30,1125,1125,15,320,7,0,89,10,10,1,0,0,0.26,2,26,0,4,5.178082192,0.75136612,Westside,577,1
24,26005336,174642927,92,81,0,42,1,34.08606,-118.30534,5,1,0,30,1125,1125,60,365,1,0,100,8,8,0,0,70,0.04,4,13,0,1,2.754098361,2.073972603,Central L.A.,1667,1
285,26009864,177240365,0,100,0,2,0,34.11689,-118.62743,2.5,4,4,2,1125,1125,0,0,2,0,100,10,10,0,0,0,0.07,2,32,0,4,2.715068493,1.375342466,Santa Monica Mountains,71,0
818,26026774,4656446,100,97,1,176,1,34.12009,-118.46485,3,5,4,31,1125,1125,0,0,11,0,96,10,9,0,0,0,0.42,8,39,0,4,7.868852459,1.298630137,Westside,46,0
97,26032865,644712,100,100,1,1,1,34.08483,-118.24933,1,1,1,60,1125,1125,55,84,9,0,100,10,10,0,0,0,0.32,9,32,0,4,9.484931507,0.901639344,Central L.A.,966,1
36,26034556,12630342,100,93,0,50,1,34.04433,-118.42934,1,1,2,30,120,120,0,265,2,0,90,10,10,0,4,21,0.08,9,16,0,1,6.737704918,0.712328767,Westside,853,1
200,26035307,12983488,0,100,0,2,1,34.04066,-118.26239,1,1,1,30,30,30,58,87,30,0,98,10,10,0,0,0,1.24,5,42,0,4,6.706849315,1.312328767,Central L.A.,1118,1
160,26036280,26196192,100,98,0,4,1,34.0449,-118.25225,1,0,1,31,365,365,0,0,58,0,96,10,9,0,0,0,2.11,9,33,0,4,5.852459016,0.331506849,Central L.A.,1121,1
125,26037259,27561082,0,0,0,1,1,34.07693,-118.328,1,1,1,30,1125,1125,0,0,6,0,97,10,10,1,0,0,0.22,5,18,0,4,5.784153005,1.879781421,Central L.A.,1955,1
119,26038132,119839143,0,0,0,2,1,34.05536,-118.38683,1,1,2,30,30,30,0,0,2,0,100,9,10,0,0,0,0.07,6,20,0,4,3.712328767,2.301369863,Westside,1018,1
229,26040353,15154291,100,95,0,1,1,34.04653,-118.24972,2,2,2,30,1125,1125,60,179,79,0,91,9,9,0,0,0,2.84,5,23,0,4,6.553424658,0.717808219,Central L.A.,1116,1
120,26058006,52484243,0,0,0,1,1,34.1004,-118.29182,1,1,1,30,1125,1125,0,0,1,0,20,2,2,1,0,0,0.05,7,9,0,4,4.904371585,1.893442623,Central L.A.,1386,1
248,26060828,40716064,100,91,1,7,1,34.06454,-118.26187,2,3,6,2,10,1125,51,75,20,0,97,10,10,0,0,0,0.72,7,30,0,4,5.298630137,0.75136612,Central L.A.,1589,0
280,26060891,20143144,0,0,0,1,1,34.04332,-118.45463,2,2,3,30,1125,1125,0,0,46,0,92,10,10,1,0,0,1.64,7,28,0,4,6.268493151,1.493150685,Westside,969,1
100,26061554,3317283,100,91,0,4,1,34.09339,-118.27995,1,1,1,30,1125,1125,60,90,41,0,92,9,10,0,0,0,1.54,8,29,0,4,8.260273973,0.221917808,Central L.A.,1417,1
101,26062387,5368853,100,100,0,1,1,34.10148,-118.28538,1,1,2,30,42,1125,48,78,93,1,92,10,10,1,0,0,3.26,6,31,0,4,7.715068493,0.117808219,Central L.A.,1294,0
65,26062402,104530123,0,0,0,2,1,34.00068,-118.39247,1,1,1,1,10,10,0,0,9,0,100,10,10,1,1,0,0.34,6,11,0,2,4.008219178,1.383561644,Westside,478,0
65,26062643,25326961,100,99,1,37,1,33.98941,-118.47595,1,0,1,31,1125,1125,16,321,5,1,100,10,10,1,0,0,0.28,5,26,0,4,5.904371585,0.128767123,Westside,1735,1
71,26062812,25326961,100,99,1,37,1,33.98971,-118.4757,1,0,2,31,1125,1125,10,282,10,0,98,10,10,1,0,0,0.39,5,13,0,4,5.904371585,0.189041096,Westside,1746,1
95,26063060,25326961,100,99,1,37,1,33.98989,-118.47413,1,1,2,31,1125,1125,12,316,11,1,89,10,10,1,0,0,0.41,5,33,0,4,5.904371585,0.109589041,Westside,1750,1
85,26078075,60414489,100,85,1,6,0,34.10646,-118.32354,1,1,1,30,1125,1125,45,350,17,0,98,10,10,0,0,0,0.66,3,29,0,4,4.743169399,0.632876712,Central L.A.,1931,0
850,26084517,6602224,100,0,0,1,1,34.02161,-118.41713,4,4,4,30,1125,1125,58,363,1,0,100,10,10,0,0,0,0.09,6,31,0,4,7.493150685,1.052054795,Westside,693,1
700,26084575,185591894,0,0,0,1,1,34.03305,-118.69066,3,3,2,1,1,1,0,0,5,0,100,10,10,1,0,0,0.18,4,16,0,4,2.589041096,2.35890411,Santa Monica Mountains,46,1
100,26084878,735474,100,71,0,2,1,34.08065,-118.32045,1,1,1,30,1125,1125,0,0,18,0,100,10,10,0,0,0,0.79,7,30,0,4,9.419178082,1.169863014,Central L.A.,1921,0
89,26086455,164532883,100,96,0,15,1,34.06479,-118.44064,3,1,2,1,1125,365,60,141,62,0,86,10,10,1,0,1,2.23,4,28,0,3,2.907103825,0.317808219,Westside,733,0
120,26096656,1991884,100,70,0,1,0,34.04941,-118.38323,1,1,1,30,1125,1125,8,313,23,0,97,10,10,0,0,0,0.83,2,18,0,4,8.673972603,0.263013699,Westside,1056,1
120,26107432,17984804,67,89,0,2,0,34.04262,-118.25132,1,0,1,3,365,365,41,244,23,1,92,9,9,0,0,0,0.92,5,31,0,4,6.369863014,0.153424658,Central L.A.,1083,1
325,26107447,489690,100,77,1,11,0,34.04216,-118.56938,2,2,2,2,91,98.2,2,165,41,0,97,10,10,0,0,0,1.51,5,27,0,4,9.632876712,0.191780822,Santa Monica Mountains,58,1
85,26108218,194772600,100,100,0,1,0,34.03817,-118.42928,1,0,1,31,180,180,25,330,7,0,100,10,10,1,0,0,0.25,2,34,0,4,2.454794521,0.800546448,Westside,895,1
543,26109986,182148017,100,97,0,6,1,34.03941,-118.34502,3,5,13,2,1125,1125,43,336,30,0,95,10,9,1,5,0,1.58,6,42,0,4,2.64109589,0.191780822,Central L.A.,848,1
85,26111365,1204793,0,0,0,1,1,34.04201,-118.46454,1,1,1,30,1125,1125,0,0,3,0,100,10,10,0,1,0,0.11,8,13,0,2,9.164383562,2.238356164,Westside,918,0
105,26124760,7552589,96,93,0,23,1,34.03259,-118.39326,1.5,1,1,31,1125,1125,7,25,4,0,100,10,10,0,0,0,0.17,9,31,0,4,7.353424658,1.457534247,Westside,713,0
230,26125970,151281699,100,100,0,2,1,34.01611,-118.49038,2,2,3,3,1125,1125,60,169,91,2,95,10,10,1,0,0,3.21,7,36,0,4,3.178082192,0.093150685,Westside,1206,1
600,26128334,196402158,70,91,0,1,1,34.10866,-118.33906,3,4,6,4,1125,1125,31,154,109,1,89,10,10,0,0,0,3.85,5,33,0,4,2.432876712,0.156164384,Central L.A.,1954,1
35,26132104,22099854,0,29,0,1,1,34.07671,-118.35929,1,0,1,30,30,1125,7,37,10,0,100,10,10,1,0,0,0.36,6,9,0,4,6.139726027,0.868852459,Central L.A.,2026,0
448,26137655,196478603,0,100,0,1,1,34.08155,-118.37512,2,4,4,31,1125,1125,0,0,16,0,95,10,10,0,0,0,0.58,6,17,0,4,2.432876712,1.816939891,Central L.A.,1651,0
136,26139584,180330936,33,94,0,5,1,34.04683,-118.24815,1,0,2,30,1125,1125,0,0,40,0,89,9,9,1,0,0,1.45,7,18,0,4,2.668493151,0.765027322,Central L.A.,1100,1
79,26159552,4463912,0,0,0,1,1,34.05518,-118.28911,1,1,2,30,1125,1125,0,0,2,0,100,10,9,0,0,0,0.07,7,24,0,4,7.923497268,2.356164384,Central L.A.,1324,0
136,26159796,196624260,100,94,1,3,1,34.00553,-118.30102,1.5,2,4,30,120,1125,35,340,45,0,94,10,9,0,1,0,1.62,5,33,0,4,2.430136986,0.808743169,South L.A.,227,1
341,26160819,27423558,100,84,0,2,1,34.07824,-118.37153,2,3,3,30,90,1125,30,335,76,0,95,10,10,0,0,0,2.74,7,36,0,4,5.789617486,1.005479452,Central L.A.,1748,1
100,26160962,24267325,0,0,0,1,1,34.04646,-118.25134,2,2,2,30,30,30,0,0,3,0,100,10,10,1,0,0,0.11,5,18,0,4,5.986338798,2.315068493,Central L.A.,1132,1
130,26161129,137767732,0,0,0,1,1,34.10381,-118.34673,1,1,1,30,40,1125,0,0,3,0,100,10,10,1,0,0,0.11,4,24,0,4,3.4,2.230136986,Central L.A.,2127,1
220,26163290,196649861,100,100,1,1,0,34.06398,-118.47168,1,1,1,30,1125,1125,0,283,35,0,99,10,10,1,1,0,1.27,2,18,1,2,2.430136986,1.008219178,Westside,566,1
85,26165264,6290336,0,0,0,1,1,34.07104,-118.28504,1,1,1,30,1125,1125,58,363,4,0,100,10,9,0,0,0,0.14,7,14,0,4,7.545205479,2.049315068,Central L.A.,1570,1
80,26166565,196675389,0,0,0,1,1,34.10424,-118.31234,1,1,1,30,1125,1125,0,0,2,0,90,9,9,1,0,0,0.07,4,18,0,4,2.430136986,2.405479452,Central L.A.,1861,1
207,26166827,145881536,100,99,1,2,1,34.07921,-118.66556,1,1,3,2,15,1125,37,144,101,2,99,10,10,1,2,0,3.67,4,19,1,2,3.279452055,0.117808219,Santa Monica Mountains,23,1
86,26168919,196694891,100,100,1,1,0,34.02171,-118.38667,1,1,1,1,30,1125,55,84,127,2,97,10,10,0,0,0,4.51,3,20,0,4,2.430136986,0.120547945,Westside,559,0
105,26169949,78322522,0,0,0,1,0,34.05624,-118.37865,1,1,1,30,30,30,0,0,6,0,93,10,10,0,0,0,0.22,3,29,0,4,4.435616438,2.301369863,Westside,1224,1
120,26173868,196729646,0,0,0,1,0,34.09991,-118.31074,1,1,1,30,94,94,59,364,1,0,80,10,10,1,1,0,0.04,2,15,0,2,2.42739726,2.383561644,Central L.A.,1905,0
225,26174688,3317283,100,91,0,4,1,34.0956,-118.27898,1,2,3,30,1125,1125,58,87,39,0,93,10,10,0,0,0,1.46,8,36,0,4,8.260273973,0.235616438,Central L.A.,1371,1
127,26189783,196835751,100,94,1,1,1,34.04672,-118.42769,1,1,1,2,28,28,50,259,69,0,99,10,10,0,0,0,2.44,4,34,0,4,2.42739726,0.167123288,Westside,843,1
129,26192952,196856786,75,29,0,1,1,34.0125,-118.42024,1,0,1,30,1125,1125,53,358,2,0,90,7,10,1,0,0,0.07,7,11,0,4,2.42739726,1.893442623,Westside,794,1
389,26197456,9835174,100,100,1,2,1,34.11929,-118.36809,2.5,2,2,30,1000,1125,8,304,14,1,96,10,10,1,0,0,0.52,7,40,0,4,7.049315068,0.191780822,Central L.A.,1026,0
104,26197468,130072366,100,100,1,1,1,34.11196,-118.62848,1,1,2,1,1125,1125,33,336,220,12,98,10,10,1,0,0,7.72,7,28,0,4,3.534246575,0.112328767,Santa Monica Mountains,74,0
58,26200081,12418276,0,0,0,1,1,34.10985,-118.32548,1,1,1,30,60,1125,0,0,53,0,97,10,10,0,1,0,1.9,4,23,1,2,6.756830601,1.131506849,Central L.A.,1823,1
379,26204815,25972615,100,90,1,1,1,34.06777,-118.36596,1,3,5,3,28,1125,38,302,36,2,99,10,10,0,0,0,1.35,5,34,0,4,5.866120219,0.126027397,Central L.A.,1645,1
168,26205903,18940847,100,99,1,2,1,34.0493,-118.37389,2,2,4,2,360,1125,32,32,10,2,100,10,10,0,0,0,0.81,7,45,0,4,6.328767123,0.109589041,Central L.A.,1199,1
140,26206434,104981200,0,60,0,1,1,34.11453,-118.32237,2,2,4,30,1125,1125,60,269,3,0,100,10,10,1,0,0,0.11,8,14,0,4,3.99726776,0.754098361,Central L.A.,1666,1
62,26206547,4780152,88,20,0,16,1,34.03669,-118.46325,1,1,1,30,730,730,60,365,4,0,95,10,10,0,12,0,0.15,6,36,1,2,7.841530055,1.043835616,Westside,877,1
71,26225171,112952162,100,87,1,50,1,34.10295,-118.34636,1,0,2,31,1125,1125,39,158,55,0,95,10,10,1,1,0,2,6,29,0,4,3.833333333,0.740437158,Central L.A.,2134,1
120,26231559,197133374,100,100,1,2,1,34.04689,-118.37882,1,1,4,2,1125,1125,38,118,77,4,94,10,10,1,0,0,2.71,5,31,0,4,2.424657534,0.090410959,Westside,1060,0
75,26233641,178478519,100,100,0,7,1,34.0546,-118.37806,1,1,1,31,1125,1125,22,327,40,0,92,10,9,1,0,0,1.46,8,30,0,4,2.695890411,1.035616438,Westside,1216,1
120,26234052,75764656,0,0,0,2,0,34.08978,-118.35414,1,1,1,1,3,3,0,0,5,0,90,10,10,1,0,0,0.18,3,26,0,4,4.471232877,1.243835616,Central L.A.,2248,1
75,26234315,178478519,100,100,0,7,1,34.05305,-118.38006,1,1,1,31,1125,1125,59,364,52,0,89,10,9,1,0,0,1.86,8,26,0,4,2.695890411,0.898907104,Westside,1146,1
248,26239373,3075694,100,97,1,3,1,34.1088,-118.33797,1,2,2,3,95,95,1,1,72,2,97,10,10,1,0,0,2.65,7,18,0,4,8.326027397,0.115068493,Central L.A.,1952,1
56,26239588,197198825,0,100,0,2,0,34.01613,-118.34923,1,1,1,30,1125,1125,60,365,3,0,90,10,9,1,2,0,0.11,2,20,1,2,2.421917808,1.063013699,South L.A.,375,1
48,26253573,42519937,0,0,0,1,1,34.06872,-118.35603,1,1,1,30,365,365,0,0,14,0,83,9,10,1,0,0,0.51,7,34,0,4,5.246575342,1.528767123,Central L.A.,1616,1
25,26255354,12630342,100,93,0,50,1,34.04453,-118.42845,1,1,4,30,90,90,60,365,3,0,100,10,10,0,4,21,0.12,9,16,0,1,6.737704918,1.252054795,Westside,849,1
80,26262421,40225166,100,98,0,6,1,34.09198,-118.3435,1,1,2,31,1125,1125,38,343,59,0,94,10,10,0,0,0,2.13,6,29,0,4,5.312328767,0.704109589,Central L.A.,2303,1
85,26271813,182812597,100,89,0,4,1,34.05153,-118.36733,1,1,1,30,1125,1125,0,0,14,0,82,10,9,1,0,0,0.52,8,17,0,4,2.632876712,0.765027322,Central L.A.,1252,0
30,26271970,105823326,0,0,0,1,1,34.03025,-118.28618,1,1,1,30,1125,1125,0,0,2,0,100,10,10,0,0,1,0.07,3,13,0,1,3.978142077,2.284931507,South L.A.,752,0
125,26272708,182812597,100,89,0,4,1,34.05145,-118.36937,2,2,2,1,1125,1125,51,171,54,0,87,9,10,0,0,0,1.95,8,19,0,4,2.632876712,0.328767123,Central L.A.,1250,0
225,26273047,130509799,100,58,1,1,1,34.0838,-118.50306,1,1,2,30,60,60,40,337,5,0,100,10,10,0,0,0,0.24,5,23,0,4,3.526027397,0.334246575,Westside,13,1
85,26274141,197513448,100,100,0,2,1,34.03831,-118.41488,1,1,1,4,10,10,60,89,10,0,92,10,10,0,2,0,0.39,4,26,1,2,2.419178082,0.693150685,Westside,795,0
385,26276917,5563361,100,100,1,2,1,34.08514,-118.3519,1,2,2,30,1125,1125,0,6,2,0,100,10,10,1,0,0,0.14,6,39,0,4,7.676712329,0.959016393,Central L.A.,2273,1
216,26279878,197569748,100,98,0,1,1,34.04617,-118.74263,1.5,1,2,1,365,1125,27,47,96,11,90,10,10,1,0,0,3.47,6,64,0,4,2.419178082,0.106849315,Santa Monica Mountains,57,0
54,26280185,102801647,100,78,1,4,1,34.02505,-118.40334,1,1,1,30,180,180,22,52,54,0,97,10,10,0,3,0,1.92,8,31,1,2,4.043835616,0.978142077,Westside,568,1
85,26282823,102801647,100,78,1,4,1,34.02632,-118.40471,1,1,1,30,180,180,60,90,18,0,97,10,10,0,3,0,0.64,8,21,0,2,4.043835616,1.81147541,Westside,595,1
35,26283445,102801647,100,78,1,4,1,34.02585,-118.40502,1,1,1,30,180,180,4,15,43,0,96,10,10,0,3,0,1.52,8,21,0,2,4.043835616,0.216438356,Westside,592,1
20,26295398,96220702,100,97,0,18,1,33.93649,-118.23208,1.5,1,4,30,365,365,60,365,23,0,85,9,8,0,0,18,0.82,5,32,0,1,4.17260274,1.109589041,South L.A.,61,1
300,26298689,4193012,100,90,0,5,1,34.10066,-118.32852,1,1,0,30,1125,1125,0,0,36,0,93,10,10,0,0,0,1.3,7,16,0,4,8.010958904,0.706849315,Central L.A.,2094,1
125,26309057,182812597,100,89,0,4,1,34.05049,-118.3678,2,2,2,1,1125,1125,52,171,65,0,80,9,9,0,0,0,2.34,8,28,0,4,2.632876712,0.402739726,Central L.A.,1229,0
225,26321806,197945176,0,0,0,1,0,33.9818,-118.45988,1,1,1,3,1125,1125,54,83,1,0,100,10,10,0,0,0,0.06,2,16,0,4,2.41369863,1.463013699,Westside,1677,1
109,26329515,30384107,100,100,0,3,1,34.08239,-118.25065,1,0,1,3,1125,1125,59,364,33,1,96,10,10,1,0,0,1.2,5,26,0,4,5.649315068,0.150684932,Central L.A.,976,0
124,26330265,4694107,100,99,0,5,1,34.10108,-118.3435,1,1,1,30,1125,1125,54,305,73,0,98,10,10,1,1,0,2.98,8,48,1,2,7.860655738,0.695890411,Central L.A.,2173,1
257,26331228,170060302,100,79,0,2,1,34.06616,-118.39272,2,3,2,14,1125,1125,33,63,24,0,94,10,10,0,0,0,0.89,7,33,0,4,2.825136612,0.743169399,Westside,998,0
