"","longitude","latitude","price","region","xgrid","est_price"
"1",-118.38494,33.98209,115,"Westside",-118.384211438127,177.406167366144
"2",-118.34602,34.09768,75,"Central L.A.",-118.346465752508,150.400891662143
"3",-118.48127,34.00475,155,"Westside",-118.481271772575,186.318371109478
"4",-118.432,33.9875,70,"Westside",-118.432741605351,165.202127686438
"5",-118.432,33.9875,135,"Westside",-118.432741605351,165.202127686438
"6",-118.34801,34.09521,73,"Central L.A.",-118.34916187291,152.299677215617
"7",-118.45637,33.99399,122,"Westside",-118.457006688963,186.839495145944
"8",-118.47734,33.99638,85,"Westside",-118.478575652174,187.325487662529
"9",-118.35641,34.05437,74,"Central L.A.",-118.357250234114,159.001307505173
"10",-118.32289,34.11479,195,"Central L.A.",-118.322200668896,131.634232047582
"11",-118.47226,33.99753,70,"Westside",-118.473183411371,188.822695487647
"12",-118.34352,34.05864,155,"Central L.A.",-118.343769632107,148.616382566372
"13",-118.32056,34.11959,284,"Central L.A.",-118.319504548495,128.790291379342
"14",-118.45374,33.99025,425,"Westside",-118.454310568562,185.373782992951
"15",-118.3522,34.04244,123,"Central L.A.",-118.351857993311,154.355320537339
"16",-118.45056,33.99179,282,"Westside",-118.451614448161,183.577555891985
"17",-118.44962,33.99065,214,"Westside",-118.448918327759,181.469927418946
"18",-118.28309,34.08362,75,"Central L.A.",-118.281758862876,126.702422805363
"19",-118.4649,33.98012,124,"Westside",-118.465095050167,189.222603137789
"20",-118.32044,34.11939,199,"Central L.A.",-118.319504548495,128.790291379342
"21",-118.32178,34.11821,171,"Central L.A.",-118.322200668896,131.634232047582
"22",-118.25778,34.10312,110,"Central L.A.",-118.257493779264,144.054919693626
"23",-118.46602,34.00416,294,"Westside",-118.465095050167,189.222603137789
"24",-118.32019,34.11861,178,"Central L.A.",-118.319504548495,128.790291379342
"25",-118.47301,33.98798,130,"Westside",-118.473183411371,188.822695487647
"26",-118.45497,34.04123,370,"Westside",-118.454310568562,185.373782992951
"27",-118.44058,34.04727,96,"Westside",-118.440829966555,173.685318787522
"28",-118.29805,34.08044,135,"Central L.A.",-118.297935585284,114.503934492473
"29",-118.32229,34.12021,264,"Central L.A.",-118.322200668896,131.634232047582
"30",-118.47957,34.01142,100,"Westside",-118.478575652174,187.325487662529
"31",-118.28628,34.10313,90,"Central L.A.",-118.287151103679,120.936915295607
"32",-118.44387,33.99335,175,"Westside",-118.443526086957,176.467523332254
"33",-118.43381,34.00095,66,"Westside",-118.432741605351,165.202127686438
"34",-118.8053,34.01282,188,"Santa Monica Mountains",-118.804806220736,294.384663364092
"35",-118.32149,34.11265,275,"Central L.A.",-118.322200668896,131.634232047582
"36",-118.34061,34.05827,75,"Central L.A.",-118.341073511706,146.888766558123
"37",-118.38207,34.04034,48,"Central L.A.",-118.381515317726,177.306089393316
"38",-118.23605,34.04828,46,"Central L.A.",-118.235924816054,134.727025124948
"39",-118.33111,34.09179,130,"Central L.A.",-118.3302890301,139.256721807929
"40",-118.27569,34.09466,135,"Central L.A.",-118.276366622074,132.673707027667
"41",-118.28338,34.08556,150,"Central L.A.",-118.284454983278,123.719430115868
"42",-118.4083,34.01277,275,"Westside",-118.408476521739,160.896071417492
"43",-118.75532,34.02956,350,"Santa Monica Mountains",-118.756276053512,293.151205717195
"44",-118.44284,33.99355,100,"Westside",-118.443526086957,176.467523332254
"45",-118.34985,34.09596,110,"Central L.A.",-118.34916187291,152.299677215617
"46",-118.44356,34.00581,109,"Westside",-118.443526086957,176.467523332254
"47",-118.32189,34.11893,100,"Central L.A.",-118.322200668896,131.634232047582
"48",-118.26954,34.08976,99,"Central L.A.",-118.26827826087,139.893395389157
"49",-118.39887,34.06197,141,"Westside",-118.397692040134,170.495849408253
"50",-118.49539,34.01357,189,"Westside",-118.494752374582,180.944578189731
"51",-118.3703,34.06132,135,"Central L.A.",-118.37073083612,171.781892378976
"52",-118.46353,34.00061,125,"Westside",-118.462398929766,188.758559601514
"53",-118.26623,34.07517,94,"Central L.A.",-118.265582140468,141.555212346078
"54",-118.30677,34.05076,50,"Central L.A.",-118.306023946488,116.439053010606
"55",-118.4699,33.99201,417,"Westside",-118.47048729097,189.232477019274
"56",-118.32416,34.11547,131,"Central L.A.",-118.324896789298,134.362492396433
"57",-118.28776,34.11661,395,"Central L.A.",-118.287151103679,120.936915295607
"58",-118.4748,34.04055,85,"Westside",-118.475879531773,188.174848855565
"59",-118.38747,34.08177,421,"Central L.A.",-118.386907558528,176.959816463072
"60",-118.33628,34.03853,89,"Central L.A.",-118.335681270903,143.339666199466
"61",-118.39745,34.04978,70,"Westside",-118.397692040134,170.495849408253
"62",-118.40618,34.03045,55,"Westside",-118.405780401338,163.12858229958
"63",-118.30837,34.04079,49,"Central L.A.",-118.30872006689,118.266931345437
"64",-118.34105,34.05832,75,"Central L.A.",-118.341073511706,146.888766558123
"65",-118.36024,33.98604,92,"South L.A.",-118.359946354515,161.55917047292
"66",-118.27951,34.08333,125,"Central L.A.",-118.279062742475,129.733970675488
"67",-118.35402,34.05966,119,"Central L.A.",-118.354554113712,156.590043146206
"68",-118.34111,34.10805,90,"Central L.A.",-118.341073511706,146.888766558123
"69",-118.47367,34.04043,80,"Westside",-118.473183411371,188.822695487647
"70",-118.36349,34.05456,95,"Central L.A.",-118.362642474916,164.206158511257
"71",-118.27848,34.08365,125,"Central L.A.",-118.279062742475,129.733970675488
"72",-118.34113,34.03954,105,"Central L.A.",-118.341073511706,146.888766558123
"73",-118.49553,34.0136,145,"Westside",-118.494752374582,180.944578189731
"74",-118.25361,34.0695,60,"Central L.A.",-118.254797658863,144.090938121457
"75",-118.49247,34.03908,550,"Westside",-118.492056254181,181.844007177368
"76",-118.33433,34.10816,75,"Central L.A.",-118.332985150502,141.390127383678
"77",-118.26332,34.07237,100,"Central L.A.",-118.262886020067,142.80065651829
"78",-118.26424,34.08767,94,"Central L.A.",-118.265582140468,141.555212346078
"79",-118.37121,34.04891,80,"Central L.A.",-118.37073083612,171.781892378976
"80",-118.36843,34.09659,175,"Central L.A.",-118.368034715719,169.421788149633
"81",-118.40422,34.06547,110,"Westside",-118.403084280936,165.578232257215
"82",-118.24981,34.09028,90,"Central L.A.",-118.24940541806,143.068879413705
"83",-118.70429,34.13097,75,"Santa Monica Mountains",-118.705049765886,265.521864389169
"84",-118.51691,34.02665,86,"Westside",-118.516321337793,186.666725422913
"85",-118.25654,34.08008,110,"Central L.A.",-118.257493779264,144.054919693626
"86",-118.61736,34.09728,95,"Santa Monica Mountains",-118.616077792642,300.268127332291
"87",-118.23603,34.04827,42,"Central L.A.",-118.235924816054,134.727025124948
"88",-118.2489,34.08916,146,"Central L.A.",-118.24940541806,143.068879413705
"89",-118.4629,34.03493,125,"Westside",-118.462398929766,188.758559601514
"90",-118.2764,34.09942,120,"Central L.A.",-118.276366622074,132.673707027667
"91",-118.35738,34.0779,90,"Central L.A.",-118.357250234114,159.001307505173
"92",-118.46717,33.98498,325,"Westside",-118.467791170569,189.374006265361
"93",-118.60353,34.08451,90,"Santa Monica Mountains",-118.602597190635,277.59378347164
"94",-118.61773,34.09619,127,"Santa Monica Mountains",-118.618773913043,306.480733449711
"95",-118.61616,34.09787,138,"Santa Monica Mountains",-118.616077792642,300.268127332291
"96",-118.23603,34.04827,45,"Central L.A.",-118.235924816054,134.727025124948
"97",-118.346,34.06824,165,"Central L.A.",-118.346465752508,150.400891662143
"98",-118.32423,34.11404,119,"Central L.A.",-118.324896789298,134.362492396433
"99",-118.33632,34.09375,89,"Central L.A.",-118.335681270903,143.339666199466
"100",-118.80914,34.00612,369,"Santa Monica Mountains",-118.810198461538,302.678799541152
"101",-118.24896,34.08913,195,"Central L.A.",-118.24940541806,143.068879413705
"102",-118.3193,34.11119,160,"Central L.A.",-118.319504548495,128.790291379342
"103",-118.89666,34.07263,195,"Santa Monica Mountains",-118.896474314381,377.085623791057
"104",-118.47191,34.03504,150,"Westside",-118.473183411371,188.822695487647
"105",-118.24998,34.10071,130,"Central L.A.",-118.24940541806,143.068879413705
"106",-118.46318,33.97703,125,"Westside",-118.462398929766,188.758559601514
"107",-118.7569,34.03036,270,"Santa Monica Mountains",-118.756276053512,293.151205717195
"108",-118.25152,34.07103,45,"Central L.A.",-118.252101538462,143.756498814525
"109",-118.40626,34.02559,59,"Westside",-118.405780401338,163.12858229958
"110",-118.25491,34.08201,97,"Central L.A.",-118.254797658863,144.090938121457
"111",-118.27651,34.08618,133,"Central L.A.",-118.276366622074,132.673707027667
"112",-118.34408,34.08716,70,"Central L.A.",-118.343769632107,148.616382566372
"113",-118.46148,34.03385,120,"Westside",-118.462398929766,188.758559601514
"114",-118.34541,34.10417,115,"Central L.A.",-118.346465752508,150.400891662143
"115",-118.39302,34.05455,340,"Westside",-118.392299799331,174.545020972037
"116",-118.48734,34.02454,68,"Westside",-118.486664013378,184.044001820176
"117",-118.35512,34.12377,85,"Central L.A.",-118.354554113712,156.590043146206
"118",-118.27742,34.09339,170,"Central L.A.",-118.276366622074,132.673707027667
"119",-118.27719,34.09593,135,"Central L.A.",-118.276366622074,132.673707027667
"120",-118.34867,34.096,105,"Central L.A.",-118.34916187291,152.299677215617
"121",-118.46439,33.97556,168,"Westside",-118.465095050167,189.222603137789
"122",-118.35425,34.07661,66,"Central L.A.",-118.354554113712,156.590043146206
"123",-118.5157,34.02853,147,"Westside",-118.516321337793,186.666725422913
"124",-118.62819,34.03725,980,"Santa Monica Mountains",-118.626862274247,326.486020615032
"125",-118.29592,34.06455,62,"Central L.A.",-118.295239464883,115.201477946113
"126",-118.4606,33.99302,742,"Westside",-118.459702809365,187.967174176758
"127",-118.42043,34.0513,92,"Westside",-118.419261003344,156.899243754525
"128",-118.43596,34.04708,88,"Westside",-118.435437725753,167.954541406021
"129",-118.29973,34.10316,60,"Central L.A.",-118.300631705686,114.49264444588
"130",-118.43386,34.00093,66,"Westside",-118.432741605351,165.202127686438
"131",-118.45821,33.99475,279,"Westside",-118.457006688963,186.839495145944
"132",-118.45674,33.99568,899,"Westside",-118.457006688963,186.839495145944
"133",-118.59235,34.10071,124,"Santa Monica Mountains",-118.59181270903,273.559911994335
"134",-118.42887,33.9872,130,"Westside",-118.43004548495,162.669671101762
"135",-118.78489,34.11742,66,"Santa Monica Mountains",-118.785933377926,256.019880464711
"136",-118.25268,34.08066,75,"Central L.A.",-118.252101538462,143.756498814525
"137",-118.27342,34.11633,70,"Central L.A.",-118.273670501672,135.402958838509
"138",-118.45594,34.00406,155,"Westside",-118.457006688963,186.839495145944
"139",-118.42726,34.0884,899,"Westside",-118.427349364548,160.469920258731
"140",-118.32366,34.10336,144,"Central L.A.",-118.324896789298,134.362492396433
"141",-118.32366,34.10336,169,"Central L.A.",-118.324896789298,134.362492396433
"142",-118.2691,34.08176,67,"Central L.A.",-118.26827826087,139.893395389157
"143",-118.36161,34.09099,180,"Central L.A.",-118.362642474916,164.206158511257
"144",-118.32511,34.11602,590,"Central L.A.",-118.324896789298,134.362492396433
"145",-118.37895,34.07122,235,"Central L.A.",-118.378819197324,176.657720553744
"146",-118.26763,34.08065,68,"Central L.A.",-118.26827826087,139.893395389157
"147",-118.328,34.11013,67,"Central L.A.",-118.327592909699,136.913763840428
"148",-118.46439,33.99811,221,"Westside",-118.465095050167,189.222603137789
"149",-118.54003,34.04651,166,"Westside",-118.540586421405,240.340039940448
"150",-118.45584,33.99685,121,"Westside",-118.457006688963,186.839495145944
"151",-118.36658,34.02181,184,"South L.A.",-118.365338595318,166.860338461898
"152",-118.46322,33.97871,189,"Westside",-118.462398929766,188.758559601514
"153",-118.47857,33.99242,126,"Westside",-118.478575652174,187.325487662529
"154",-118.31616,34.09797,116,"Central L.A.",-118.316808428094,125.918480068493
"155",-118.26742,34.07952,67,"Central L.A.",-118.26827826087,139.893395389157
"156",-118.31394,34.04641,35,"Central L.A.",-118.314112307692,123.126791503837
"157",-118.31229,34.04722,40,"Central L.A.",-118.311416187291,120.535243910334
"158",-118.31198,34.04708,35,"Central L.A.",-118.311416187291,120.535243910334
"159",-118.35602,34.08663,114,"Central L.A.",-118.357250234114,159.001307505173
"160",-118.47502,33.9919,354,"Westside",-118.475879531773,188.174848855565
"161",-118.44709,34.00011,155,"Westside",-118.446222207358,179.083813235192
"162",-118.40528,34.02603,70,"Westside",-118.405780401338,163.12858229958
"163",-118.24882,34.08993,106,"Central L.A.",-118.24940541806,143.068879413705
"164",-118.31253,34.04759,65,"Central L.A.",-118.311416187291,120.535243910334
"165",-118.31247,34.0463,35,"Central L.A.",-118.311416187291,120.535243910334
"166",-118.31221,34.04646,40,"Central L.A.",-118.311416187291,120.535243910334
"167",-118.31337,34.04616,65,"Central L.A.",-118.314112307692,123.126791503837
"168",-118.31343,34.04703,35,"Central L.A.",-118.314112307692,123.126791503837
"169",-118.31397,34.04572,35,"Central L.A.",-118.314112307692,123.126791503837
"170",-118.46221,34.00029,50,"Westside",-118.462398929766,188.758559601514
"171",-118.33337,34.03741,95,"Central L.A.",-118.332985150502,141.390127383678
"172",-118.27591,34.09325,125,"Central L.A.",-118.276366622074,132.673707027667
"173",-118.3134,34.04762,35,"Central L.A.",-118.314112307692,123.126791503837
"174",-118.3121,34.04714,35,"Central L.A.",-118.311416187291,120.535243910334
"175",-118.25945,34.10168,69,"Central L.A.",-118.260189899666,143.630280758379
"176",-118.33244,34.00918,150,"South L.A.",-118.332985150502,141.390127383678
"177",-118.2704,33.92508,185,"South L.A.",-118.270974381271,137.830434215113
"178",-118.45194,34.03937,120,"Westside",-118.451614448161,183.577555891985
"179",-118.34835,33.99125,118,"South L.A.",-118.34916187291,152.299677215617
"180",-118.28574,34.08885,175,"Central L.A.",-118.284454983278,123.719430115868
"181",-118.64637,34.08117,360,"Santa Monica Mountains",-118.645735117057,363.806068104831
"182",-118.36485,34.05736,64,"Central L.A.",-118.365338595318,166.860338461898
"183",-118.35362,34.10039,110,"Central L.A.",-118.354554113712,156.590043146206
"184",-118.36177,34.0652,308,"Central L.A.",-118.362642474916,164.206158511257
"185",-118.37685,34.03132,150,"Westside",-118.376123076923,175.484014873495
"186",-118.35386,34.0851,114,"Central L.A.",-118.354554113712,156.590043146206
"187",-118.34555,34.09572,69,"Central L.A.",-118.346465752508,150.400891662143
"188",-118.35884,34.04643,89,"Central L.A.",-118.359946354515,161.55917047292
"189",-118.49405,34.02442,135,"Westside",-118.494752374582,180.944578189731
"190",-118.28241,34.09432,240,"Central L.A.",-118.281758862876,126.702422805363
"191",-118.32683,34.07746,125,"Central L.A.",-118.327592909699,136.913763840428
"192",-118.34184,34.06561,67,"Central L.A.",-118.341073511706,146.888766558123
"193",-118.478,34.00351,145,"Westside",-118.478575652174,187.325487662529
"194",-118.25549,34.08115,130,"Central L.A.",-118.254797658863,144.090938121457
"195",-118.37866,34.09,129,"Central L.A.",-118.378819197324,176.657720553744
"196",-118.24989,34.0899,171,"Central L.A.",-118.24940541806,143.068879413705
"197",-118.36397,34.05489,95,"Central L.A.",-118.362642474916,164.206158511257
"198",-118.64735,34.0382,593,"Santa Monica Mountains",-118.648431237458,366.354613717455
"199",-118.25208,34.07443,100,"Central L.A.",-118.252101538462,143.756498814525
"200",-118.37772,34.09099,75,"Central L.A.",-118.378819197324,176.657720553744
"201",-118.35053,34.09505,125,"Central L.A.",-118.351857993311,154.355320537339
"202",-118.47777,33.99138,319,"Westside",-118.478575652174,187.325487662529
"203",-118.24559,34.09081,69,"Central L.A.",-118.246709297659,142.042746240275
"204",-118.3198,34.05576,150,"Central L.A.",-118.319504548495,128.790291379342
"205",-118.27429,34.09437,343,"Central L.A.",-118.273670501672,135.402958838509
"206",-118.28851,34.10816,120,"Central L.A.",-118.28984722408,118.505042942619
"207",-118.34946,34.06673,175,"Central L.A.",-118.34916187291,152.299677215617
"208",-118.3612,34.08405,416,"Central L.A.",-118.359946354515,161.55917047292
"209",-118.60895,34.11174,255,"Santa Monica Mountains",-118.607989431438,284.645624062637
"210",-118.59458,34.08538,193,"Santa Monica Mountains",-118.594508829431,273.209621028069
"211",-118.2361,34.04948,58,"Central L.A.",-118.235924816054,134.727025124948
"212",-118.33486,34.09543,135,"Central L.A.",-118.335681270903,143.339666199466
"213",-118.478,34.00351,525,"Westside",-118.478575652174,187.325487662529
"214",-118.41364,34.0785,185,"Westside",-118.413868762542,157.695929817274
"215",-118.31253,34.04595,35,"Central L.A.",-118.311416187291,120.535243910334
"216",-118.42586,33.99105,141,"Westside",-118.424653244147,158.712541025644
"217",-118.35445,34.08692,114,"Central L.A.",-118.354554113712,156.590043146206
"218",-118.31379,34.04597,35,"Central L.A.",-118.314112307692,123.126791503837
"219",-118.31409,34.04564,35,"Central L.A.",-118.314112307692,123.126791503837
"220",-118.35975,34.12403,695,"Central L.A.",-118.359946354515,161.55917047292
"221",-118.27855,34.09231,55,"Central L.A.",-118.279062742475,129.733970675488
"222",-118.26665,34.07737,130,"Central L.A.",-118.265582140468,141.555212346078
"223",-118.2704,34.08688,236,"Central L.A.",-118.270974381271,137.830434215113
"224",-118.47392,34.00418,71,"Westside",-118.473183411371,188.822695487647
"225",-118.45547,33.9881,150,"Westside",-118.454310568562,185.373782992951
"226",-118.26081,34.10315,68,"Central L.A.",-118.260189899666,143.630280758379
"227",-118.27676,34.08265,150,"Central L.A.",-118.276366622074,132.673707027667
"228",-118.32366,34.10336,135,"Central L.A.",-118.324896789298,134.362492396433
"229",-118.38435,34.07236,78,"Central L.A.",-118.384211438127,177.406167366144
"230",-118.61835,34.09618,65,"Santa Monica Mountains",-118.618773913043,306.480733449711
"231",-118.61728,34.09597,94,"Santa Monica Mountains",-118.616077792642,300.268127332291
"232",-118.59899,34.08964,350,"Santa Monica Mountains",-118.599901070234,275.262064057049
"233",-118.37819,33.98239,45,"Westside",-118.378819197324,176.657720553744
"234",-118.40733,34.07236,300,"Westside",-118.408476521739,160.896071417492
"235",-118.3405,34.09605,42,"Central L.A.",-118.341073511706,146.888766558123
"236",-118.32366,34.10336,174,"Central L.A.",-118.324896789298,134.362492396433
"237",-118.46602,34.00362,118,"Westside",-118.465095050167,189.222603137789
"238",-118.25183,34.04177,125,"Central L.A.",-118.252101538462,143.756498814525
"239",-118.33457,34.10891,85,"Central L.A.",-118.335681270903,143.339666199466
"240",-118.42394,33.98967,93,"Westside",-118.424653244147,158.712541025644
"241",-118.25883,34.0732,339,"Central L.A.",-118.257493779264,144.054919693626
"242",-118.31943,34.11449,99,"Central L.A.",-118.319504548495,128.790291379342
"243",-118.45684,33.9904,180,"Westside",-118.457006688963,186.839495145944
"244",-118.46605,33.98862,279,"Westside",-118.465095050167,189.222603137789
"245",-118.4935,34.06461,550,"Westside",-118.494752374582,180.944578189731
"246",-118.45236,34.00887,125,"Westside",-118.451614448161,183.577555891985
"247",-118.35657,34.09249,105,"Central L.A.",-118.357250234114,159.001307505173
"248",-118.4634,33.98817,350,"Westside",-118.462398929766,188.758559601514
"249",-118.46571,33.99848,99,"Westside",-118.465095050167,189.222603137789
"250",-118.23404,34.04156,166,"Central L.A.",-118.233228695652,132.119068530126
"251",-118.4719,34.03404,148,"Westside",-118.473183411371,188.822695487647
"252",-118.61547,34.07208,585,"Santa Monica Mountains",-118.616077792642,300.268127332291
"253",-118.59539,34.07284,176,"Santa Monica Mountains",-118.594508829431,273.209621028069
"254",-118.47375,33.98812,180,"Westside",-118.473183411371,188.822695487647
"255",-118.27886,34.0911,99,"Central L.A.",-118.279062742475,129.733970675488
"256",-118.75536,34.03054,250,"Santa Monica Mountains",-118.756276053512,293.151205717195
"257",-118.32619,34.0777,176,"Central L.A.",-118.324896789298,134.362492396433
"258",-118.29356,34.05958,50,"Central L.A.",-118.292543344482,116.558000754517
"259",-118.29229,34.05934,45,"Central L.A.",-118.292543344482,116.558000754517
"260",-118.46607,33.99838,143,"Westside",-118.465095050167,189.222603137789
"261",-118.24272,34.05345,115,"Central L.A.",-118.244013177258,140.689267730155
"262",-118.46362,33.99322,240,"Westside",-118.462398929766,188.758559601514
"263",-118.49377,34.03269,169,"Westside",-118.494752374582,180.944578189731
"264",-118.27342,34.11633,88,"Central L.A.",-118.273670501672,135.402958838509
"265",-118.4734,34.04091,80,"Westside",-118.473183411371,188.822695487647
"266",-118.3503,34.06186,96,"Central L.A.",-118.34916187291,152.299677215617
"267",-118.32855,34.102,65,"Central L.A.",-118.327592909699,136.913763840428
"268",-118.27137,34.08547,236,"Central L.A.",-118.270974381271,137.830434215113
"269",-118.38929,34.08552,471,"Central L.A.",-118.38960367893,175.991269397961
"270",-118.45019,34.02333,350,"Westside",-118.448918327759,181.469927418946
"271",-118.35199,34.09936,100,"Central L.A.",-118.351857993311,154.355320537339
"272",-118.49377,34.03269,189,"Westside",-118.494752374582,180.944578189731
"273",-118.26531,34.07937,95,"Central L.A.",-118.265582140468,141.555212346078
"274",-118.49377,34.03269,199,"Westside",-118.494752374582,180.944578189731
"275",-118.41946,33.9974,65,"Westside",-118.419261003344,156.899243754525
"276",-118.45436,33.99558,84,"Westside",-118.454310568562,185.373782992951
"277",-118.30373,34.08496,95,"Central L.A.",-118.303327826087,115.154289523109
"278",-118.54902,34.05408,450,"Westside",-118.548674782609,270.830386241399
"279",-118.48016,34.00336,136,"Westside",-118.481271772575,186.318371109478
"280",-118.42601,34.03395,400,"Westside",-118.427349364548,160.469920258731
"281",-118.46837,33.98077,170,"Westside",-118.467791170569,189.374006265361
"282",-118.46146,33.97733,300,"Westside",-118.462398929766,188.758559601514
"283",-118.46625,34.00435,101,"Westside",-118.465095050167,189.222603137789
"284",-118.31374,34.11411,450,"Central L.A.",-118.314112307692,123.126791503837
"285",-118.46698,33.992,290,"Westside",-118.467791170569,189.374006265361
"286",-118.46921,33.9844,266,"Westside",-118.47048729097,189.232477019274
"287",-118.37397,34.12248,881,"Central L.A.",-118.373426956522,173.834066919536
"288",-118.27604,34.09423,100,"Central L.A.",-118.276366622074,132.673707027667
"289",-118.41364,34.0785,185,"Westside",-118.413868762542,157.695929817274
"290",-118.43516,34.00879,69,"Westside",-118.435437725753,167.954541406021
"291",-118.46665,33.97985,450,"Westside",-118.467791170569,189.374006265361
"292",-118.41845,34.0105,135,"Westside",-118.419261003344,156.899243754525
"293",-118.65692,34.12457,195,"Santa Monica Mountains",-118.656519598662,368.227724089207
"294",-118.2504,34.09255,112,"Central L.A.",-118.24940541806,143.068879413705
"295",-118.34531,34.09595,288,"Central L.A.",-118.346465752508,150.400891662143
"296",-118.34454,34.09728,295,"Central L.A.",-118.343769632107,148.616382566372
"297",-118.22536,34.07366,55,"Eastside",-118.225140334448,122.61649121257
"298",-118.46813,34.00787,500,"Westside",-118.467791170569,189.374006265361
"299",-118.20635,34.07561,120,"Eastside",-118.206267491639,101.160839705429
"300",-118.25376,34.0681,63,"Central L.A.",-118.254797658863,144.090938121457
"301",-118.42393,33.98864,99,"Westside",-118.424653244147,158.712541025644
"302",-118.25273,34.07139,95,"Central L.A.",-118.252101538462,143.756498814525
"303",-118.29191,34.10555,106,"Central L.A.",-118.292543344482,116.558000754517
"304",-118.33709,34.08156,704,"Central L.A.",-118.338377391304,145.152244145963
"305",-118.33916,34.1303,123,"Central L.A.",-118.338377391304,145.152244145963
"306",-118.3832,34.11156,349,"Central L.A.",-118.384211438127,177.406167366144
"307",-118.3228,34.11648,170,"Central L.A.",-118.322200668896,131.634232047582
"308",-118.26181,34.10469,499,"Central L.A.",-118.262886020067,142.80065651829
"309",-118.31506,34.10825,450,"Central L.A.",-118.314112307692,123.126791503837
"310",-118.33304,34.09706,299,"Central L.A.",-118.332985150502,141.390127383678
"311",-118.61372,34.09597,98,"Santa Monica Mountains",-118.613381672241,294.491201397415
"312",-118.35698,34.09331,134,"Central L.A.",-118.357250234114,159.001307505173
"313",-118.4871,34.02513,69,"Westside",-118.486664013378,184.044001820176
"314",-118.59769,34.091,199,"Santa Monica Mountains",-118.597204949833,273.787707113305
"315",-118.33971,34.05024,125,"Central L.A.",-118.338377391304,145.152244145963
"316",-118.20695,34.07726,36,"Eastside",-118.206267491639,101.160839705429
"317",-118.34907,34.09367,146,"Central L.A.",-118.34916187291,152.299677215617
"318",-118.43987,33.99849,257,"Westside",-118.440829966555,173.685318787522
"319",-118.41,34.02953,45,"Westside",-118.41117264214,159.039280571304
"320",-118.32949,34.10055,65,"Central L.A.",-118.3302890301,139.256721807929
"321",-118.3282,34.10061,65,"Central L.A.",-118.327592909699,136.913763840428
"322",-118.25956,34.07251,139,"Central L.A.",-118.260189899666,143.630280758379
"323",-118.25464,34.08993,132,"Central L.A.",-118.254797658863,144.090938121457
"324",-118.47614,34.02905,150,"Westside",-118.475879531773,188.174848855565
"325",-118.46477,33.97887,299,"Westside",-118.465095050167,189.222603137789
"326",-118.3761,34.05723,186,"Central L.A.",-118.376123076923,175.484014873495
"327",-118.25556,34.08317,97,"Central L.A.",-118.254797658863,144.090938121457
"328",-118.44205,34.0285,306,"Westside",-118.440829966555,173.685318787522
"329",-118.3836,34.06827,229,"Westside",-118.384211438127,177.406167366144
"330",-118.59997,34.08162,147,"Santa Monica Mountains",-118.599901070234,275.262064057049
"331",-118.47738,33.99822,133,"Westside",-118.478575652174,187.325487662529
"332",-118.32964,34.1013,65,"Central L.A.",-118.3302890301,139.256721807929
"333",-118.43616,34.0489,75,"Westside",-118.435437725753,167.954541406021
"334",-118.43539,34.04868,79,"Westside",-118.435437725753,167.954541406021
"335",-118.40914,34.00941,275,"Westside",-118.408476521739,160.896071417492
"336",-118.48349,34.02712,250,"Westside",-118.483967892977,185.204929195224
"337",-118.32661,34.07569,45,"Central L.A.",-118.327592909699,136.913763840428
"338",-118.25417,34.0758,39,"Central L.A.",-118.254797658863,144.090938121457
"339",-118.37298,34.06335,159,"Westside",-118.373426956522,173.834066919536
"340",-118.47786,33.99287,195,"Westside",-118.478575652174,187.325487662529
"341",-118.42873,33.98435,200,"Westside",-118.43004548495,162.669671101762
"342",-118.60265,34.08758,119,"Santa Monica Mountains",-118.602597190635,277.59378347164
"343",-118.47772,33.99318,110,"Westside",-118.478575652174,187.325487662529
"344",-118.47822,33.99255,140,"Westside",-118.478575652174,187.325487662529
"345",-118.61745,34.09739,91,"Santa Monica Mountains",-118.618773913043,306.480733449711
"346",-118.37753,34.08742,113,"Central L.A.",-118.378819197324,176.657720553744
"347",-118.25807,34.09466,134,"Central L.A.",-118.257493779264,144.054919693626
"348",-118.26121,34.09842,127,"Central L.A.",-118.260189899666,143.630280758379
"349",-118.34701,34.06819,165,"Central L.A.",-118.346465752508,150.400891662143
"350",-118.27741,34.07636,135,"Central L.A.",-118.276366622074,132.673707027667
"351",-118.36017,34.04228,75,"Central L.A.",-118.359946354515,161.55917047292
"352",-118.26385,34.07086,100,"Central L.A.",-118.262886020067,142.80065651829
"353",-118.46212,33.97647,265,"Westside",-118.462398929766,188.758559601514
"354",-118.34667,34.04259,67,"Central L.A.",-118.346465752508,150.400891662143
"355",-118.47743,33.99364,195,"Westside",-118.478575652174,187.325487662529
"356",-118.46362,34.03397,220,"Westside",-118.462398929766,188.758559601514
"357",-118.33989,34.10849,149,"Central L.A.",-118.341073511706,146.888766558123
"358",-118.37166,34.03466,163,"Central L.A.",-118.37073083612,171.781892378976
"359",-118.33659,34.09396,149,"Central L.A.",-118.335681270903,143.339666199466
"360",-118.73446,34.15725,89,"Santa Monica Mountains",-118.734707090301,346.019516180446
"361",-118.47377,33.99092,75,"Westside",-118.473183411371,188.822695487647
"362",-118.37921,34.06927,133,"Westside",-118.378819197324,176.657720553744
"363",-118.32055,34.08116,195,"Central L.A.",-118.319504548495,128.790291379342
"364",-118.46581,34.00171,145,"Westside",-118.465095050167,189.222603137789
"365",-118.46284,33.97648,345,"Westside",-118.462398929766,188.758559601514
